product_id,skin_type
P468813,combination
P468813,dry
P468813,oily
P468813,normal
P469444,dry
P469444,combination
P469444,normal
P469444,oily
P481363,combination
P481363,dry
P481363,normal
P481363,oily
P443834,dry
P443834,combination
P443834,normal
P443834,oily
P502852,combination
P502852,normal
P502852,oily
P502852,dry
P467748,dry
P467748,oily
P467748,normal
P467748,combination
P440305,normal
P440305,combination
P440305,dry
P440305,oily
P503923,combination
P503923,oily
P503923,dry
P503923,normal
P4039,combination
P4039,dry
P4039,normal
P4039,oily
P504212,oily
P504212,dry
P504212,normal
P504212,combination
P503657,combination
P503657,dry
P503657,normal
P503657,oily
P461491,combination
P461491,dry
P461491,normal
P461491,oily
P481371,combination
P481371,dry
P481371,normal
P481371,oily
P455339,combination
P455339,dry
P455339,normal
P455339,oily
P430812,normal
P430812,combination
P430812,dry
P430812,oily
P467749,combination
P467749,dry
P467749,normal
P467749,oily
P468369,normal
P468369,dry
P468369,combination
P468369,oily
P450583,oily
P450583,dry
P450583,combination
P450583,normal
P424990,dry
P424990,combination
P424990,normal
P424990,oily
P392144,oily
P392144,combination
P392144,normal
P392144,dry
P481348,combination
P481348,dry
P481348,normal
P481348,oily
P461948,dry
P461948,combination
P461948,normal
P461948,oily
P462748,oily
P462748,combination
P462748,normal
P462748,dry
P482695,combination
P482695,dry
P482695,oily
P482695,normal
P122767,dry
P122767,combination
P122767,normal
P122767,oily
P471000,dry
P471000,combination
P471000,normal
P471000,oily
P433971,combination
P433971,dry
P433971,oily
P433971,normal
P504575,combination
P504575,normal
P504575,oily
P504575,dry
P440503,combination
P440503,dry
P440503,normal
P440503,oily
P455614,dry
P455614,combination
P455614,oily
P455614,normal
P455612,normal
P455612,dry
P455612,combination
P455612,oily
P427404,normal
P427404,combination
P427404,dry
P427404,oily
P467250,combination
P467250,dry
P467250,normal
P467250,oily
P477961,normal
P477961,combination
P477961,oily
P477961,dry
P504240,combination
P504240,dry
P504240,normal
P504240,oily
P476009,combination
P476009,oily
P476009,dry
P476009,normal
P476447,normal
P476447,combination
P476447,oily
P476447,dry
P471793,dry
P471793,combination
P471793,normal
P471793,oily
P392648,dry
P392648,normal
P392648,combination
P392648,oily
P217931,oily
P217931,combination
P217931,dry
P217931,normal
P480274,oily
P480274,normal
P480274,combination
P480274,dry
P500102,dry
P500102,normal
P500102,combination
P500102,oily
P398717,dry
P398717,combination
P398717,oily
P398717,normal
P448200,combination
P448200,normal
P448200,dry
P448200,oily
P500121,normal
P500121,combination
P500121,dry
P500121,oily
P473726,combination
P473726,normal
P473726,oily
P473726,dry
P476538,normal
P476538,combination
P476538,oily
P476538,dry
P442755,combination
P442755,oily
P442755,normal
P442755,dry
P442756,combination
P442756,normal
P442756,oily
P442756,dry
P442713,combination
P442713,normal
P442713,dry
P442713,oily
P472451,combination
P472451,dry
P472451,normal
P472451,oily
P429683,dry
P429683,normal
P429683,oily
P429683,combination
P501518,normal
P501518,combination
P501518,oily
P501518,dry
P465752,dry
P465752,combination
P465752,oily
P465752,normal
P408230,normal
P408230,dry
P408230,combination
P408230,oily
P416825,combination
P416825,oily
P416825,normal
P416825,dry
P387511,dry
P387511,combination
P387511,normal
P387511,oily
P474371,dry
P474371,combination
P474371,normal
P474371,oily
P432053,combination
P432053,dry
P432053,normal
P432053,oily
P456421,combination
P456421,dry
P456421,normal
P456421,oily
P473304,combination
P473304,normal
P473304,dry
P473304,oily
P422012,oily
P422012,combination
P422012,normal
P422012,dry
P416824,dry
P416824,normal
P416824,combination
P416824,oily
P461520,combination
P461520,dry
P461520,normal
P461520,oily
P418221,combination
P418221,normal
P418221,oily
P418221,dry
P457697,combination
P457697,dry
P457697,normal
P457697,oily
P423125,dry
P423125,normal
P423125,oily
P423125,combination
P500687,dry
P500687,combination
P500687,normal
P500687,oily
P504056,normal
P504056,dry
P504056,oily
P504056,combination
P449158,combination
P449158,normal
P449158,dry
P449158,oily
P470007,dry
P470007,normal
P470007,combination
P470007,oily
P476554,normal
P476554,combination
P476554,oily
P476554,dry
P500626,combination
P500626,oily
P500626,normal
P500626,dry
P474113,combination
P474113,oily
P474113,dry
P474113,normal
P474117,combination
P474117,oily
P474117,dry
P474117,normal
P481703,normal
P481703,dry
P481703,oily
P481703,combination
P428255,combination
P428255,normal
P428255,dry
P428255,oily
P481828,combination
P481828,normal
P481828,dry
P481828,oily
P450290,oily
P450290,combination
P450290,dry
P450290,normal
P431840,combination
P431840,normal
P431840,dry
P431840,oily
P481825,normal
P481825,dry
P481825,combination
P481825,oily
P483699,dry
P483699,oily
P483699,normal
P483699,combination
P483457,combination
P483457,dry
P483457,oily
P483457,normal
P481701,dry
P481701,oily
P481701,combination
P481701,normal
P443358,combination
P443358,dry
P443358,normal
P443358,oily
P377576,combination
P377576,dry
P377576,oily
P377576,normal
P404465,combination
P404465,oily
P404465,dry
P404465,normal
P476553,normal
P476553,combination
P476553,oily
P476553,dry
P500988,dry
P500988,combination
P500988,normal
P500988,oily
P483643,normal
P483643,dry
P483643,combination
P483643,oily
P447213,dry
P447213,oily
P447213,combination
P447213,normal
P467614,oily
P467614,combination
P467614,normal
P467614,dry
P449177,combination
P449177,normal
P449177,dry
P449177,oily
P505158,combination
P505158,oily
P505158,normal
P505158,dry
P481700,normal
P481700,combination
P481700,dry
P481700,oily
P427393,combination
P427393,dry
P427393,normal
P427393,oily
P474823,combination
P474823,oily
P474823,dry
P474823,normal
P416755,combination
P416755,normal
P416755,dry
P416755,oily
P469505,combination
P469505,dry
P469505,normal
P469505,oily
P383053,oily
P383053,combination
P383053,dry
P383053,normal
P388545,combination
P388545,normal
P388545,dry
P388545,oily
P478239,combination
P478239,normal
P478239,oily
P478239,dry
P457696,dry
P457696,combination
P457696,oily
P457696,normal
P476428,combination
P476428,oily
P476428,dry
P476428,normal
P456395,combination
P456395,dry
P456395,oily
P456395,normal
P443383,dry
P443383,oily
P443383,combination
P443383,normal
P502395,normal
P502395,combination
P502395,dry
P502395,oily
P479313,combination
P479313,normal
P479313,dry
P479313,oily
P442833,combination
P442833,normal
P442833,dry
P442833,oily
P455930,oily
P455930,combination
P455930,normal
P455930,dry
P443366,dry
P443366,combination
P443366,normal
P443366,oily
P502745,oily
P502745,dry
P502745,combination
P502745,normal
P474936,dry
P474936,oily
P474936,combination
P474936,normal
P500101,combination
P500101,dry
P500101,normal
P500101,oily
P443842,combination
P443842,normal
P443842,dry
P443842,oily
P448802,combination
P448802,dry
P448802,oily
P448802,normal
P479841,combination
P479841,dry
P479841,oily
P479841,normal
P500757,combination
P500757,oily
P500757,dry
P500757,normal
P418624,dry
P418624,combination
P418624,oily
P418624,normal
P456211,normal
P456211,combination
P456211,oily
P456211,dry
P459300,normal
P459300,combination
P459300,oily
P459300,dry
P427410,normal
P427410,combination
P427410,dry
P427410,oily
P454120,combination
P454120,dry
P454120,normal
P454120,oily
P418629,combination
P418629,dry
P418629,normal
P418629,oily
P474377,dry
P474377,normal
P474377,combination
P474377,oily
P503191,dry
P503191,normal
P503191,combination
P503191,oily
P473820,normal
P473820,combination
P473820,oily
P473820,dry
P472028,normal
P472028,combination
P472028,dry
P472028,oily
P384780,combination
P384780,normal
P384780,oily
P384780,dry
P423259,normal
P423259,combination
P423259,dry
P423259,oily
P385432,normal
P385432,combination
P385432,oily
P385432,dry
P433444,combination
P433444,dry
P433444,oily
P433444,normal
P431181,normal
P431181,combination
P431181,oily
P431181,dry
P426707,combination
P426707,normal
P426707,dry
P426707,oily
P12295,combination
P12295,dry
P12295,oily
P12295,normal
P419223,dry
P419223,combination
P419223,normal
P419223,oily
P454378,normal
P454378,dry
P454378,oily
P454378,combination
P436359,combination
P436359,normal
P436359,dry
P436359,oily
P430146,dry
P430146,normal
P430146,combination
P430146,oily
P384539,dry
P384539,combination
P384539,normal
P384539,oily
P454383,combination
P454383,oily
P454383,dry
P454383,normal
P454384,combination
P454384,oily
P454384,dry
P454384,normal
P481831,dry
P481831,combination
P481831,normal
P481831,oily
P449175,dry
P449175,combination
P449175,oily
P449175,normal
P455236,dry
P455236,oily
P455236,combination
P455236,normal
P470041,combination
P470041,dry
P470041,normal
P470041,oily
P456566,combination
P456566,dry
P456566,oily
P456566,normal
P454838,combination
P454838,normal
P454838,dry
P454838,oily
P421276,normal
P421276,dry
P421276,combination
P421276,oily
P188309,combination
P188309,normal
P188309,oily
P188309,dry
P472050,oily
P472050,combination
P472050,dry
P472050,normal
P411365,combination
P411365,normal
P411365,oily
P411365,dry
P214002,combination
P214002,dry
P214002,normal
P214002,oily
P395615,combination
P395615,dry
P395615,oily
P395615,normal
P482535,normal
P482535,combination
P482535,dry
P482535,oily
P411401,dry
P411401,combination
P411401,oily
P411401,normal
P460515,normal
P460515,combination
P460515,oily
P460515,dry
P462347,normal
P462347,combination
P462347,oily
P462347,dry
P471046,dry
P471046,combination
P471046,normal
P471046,oily
P455926,oily
P455926,normal
P455926,combination
P455926,dry
P455927,oily
P455927,normal
P455927,combination
P455927,dry
P447210,dry
P447210,oily
P447210,combination
P447210,normal
P188307,combination
P188307,normal
P188307,oily
P188307,dry
P403817,combination
P403817,oily
P403817,normal
P403817,dry
P375841,combination
P375841,normal
P375841,dry
P375841,oily
P375853,oily
P375853,combination
P375853,dry
P375853,normal
P442836,combination
P442836,dry
P442836,oily
P442836,normal
P442744,normal
P442744,combination
P442744,dry
P442744,oily
P466164,dry
P466164,combination
P466164,oily
P466164,normal
P375534,combination
P375534,oily
P375534,normal
P375534,dry
P440650,combination
P440650,normal
P440650,oily
P440650,dry
P446942,combination
P446942,oily
P446942,normal
P446942,dry
P433443,normal
P433443,dry
P433443,combination
P433443,oily
P472468,combination
P472468,normal
P472468,oily
P472468,dry
P457005,combination
P457005,dry
P457005,normal
P457005,oily
P416139,combination
P416139,normal
P416139,dry
P416139,oily
P469538,combination
P469538,oily
P469538,dry
P469538,normal
P476729,combination
P476729,oily
P476729,dry
P476729,normal
P454313,dry
P454313,combination
P454313,normal
P454313,oily
P409631,combination
P409631,dry
P409631,normal
P409631,oily
P404793,dry
P404793,oily
P404793,combination
P404793,normal
P453224,dry
P453224,combination
P453224,normal
P453224,oily
P475589,dry
P475589,combination
P475589,normal
P475589,oily
P443830,normal
P443830,combination
P443830,oily
P443830,dry
P400203,oily
P400203,combination
P400203,normal
P400203,dry
P479904,oily
P479904,combination
P479904,normal
P479904,dry
P505346,combination
P505346,oily
P505346,normal
P505346,dry
P427411,combination
P427411,oily
P427411,dry
P427411,normal
P458755,combination
P458755,dry
P458755,normal
P458755,oily
P309310,combination
P309310,dry
P309310,oily
P309310,normal
P474937,normal
P474937,combination
P474937,oily
P474937,dry
P404322,combination
P404322,normal
P404322,oily
P404322,dry
P448202,combination
P448202,dry
P448202,normal
P448202,oily
P453930,combination
P453930,normal
P453930,dry
P453930,oily
P39970,dry
P39970,oily
P39970,combination
P39970,normal
P463105,dry
P463105,oily
P463105,combination
P463105,normal
P442838,combination
P442838,dry
P442838,normal
P442838,oily
P411393,combination
P411393,normal
P411393,dry
P411393,oily
P481164,oily
P481164,dry
P481164,combination
P481164,normal
P475921,combination
P475921,normal
P475921,dry
P475921,oily
P502656,dry
P502656,combination
P502656,normal
P502656,oily
P375850,combination
P375850,dry
P375850,normal
P375850,oily
P122881,combination
P122881,normal
P122881,oily
P122881,dry
P467655,dry
P467655,combination
P467655,oily
P467655,normal
P440949,combination
P440949,normal
P440949,dry
P440949,oily
P501760,combination
P501760,normal
P501760,oily
P501760,dry
P422022,dry
P422022,combination
P422022,oily
P422022,normal
P455611,dry
P455611,combination
P455611,oily
P455611,normal
P217513,dry
P217513,normal
P217513,combination
P217513,oily
P470259,dry
P470259,oily
P470259,combination
P470259,normal
P484080,dry
P484080,oily
P484080,combination
P484080,normal
P254720,normal
P254720,dry
P254720,combination
P254720,oily
P257537,dry
P257537,oily
P257537,combination
P257537,normal
P479318,combination
P479318,dry
P479318,oily
P479318,normal
P377545,combination
P377545,normal
P377545,dry
P377545,oily
P449180,combination
P449180,normal
P449180,dry
P449180,oily
P4015,oily
P4015,combination
P4015,normal
P4015,dry
P444718,dry
P444718,combination
P444718,normal
P444718,oily
P469213,dry
P469213,normal
P469213,combination
P469213,oily
P431187,dry
P431187,combination
P431187,normal
P431187,oily
P418872,dry
P418872,oily
P418872,combination
P418872,normal
P447212,combination
P447212,dry
P447212,normal
P447212,oily
P454936,combination
P454936,dry
P454936,normal
P454936,oily
P481161,normal
P481161,dry
P481161,combination
P481161,oily
P422007,combination
P422007,dry
P422007,normal
P422007,oily
P479339,combination
P479339,dry
P479339,oily
P479339,normal
P379707,combination
P379707,dry
P379707,normal
P379707,oily
P470536,normal
P470536,combination
P470536,dry
P470536,oily
P419221,combination
P419221,oily
P419221,dry
P419221,normal
P442761,combination
P442761,dry
P442761,oily
P442761,normal
P433521,combination
P433521,dry
P433521,normal
P433521,oily
P458576,combination
P458576,dry
P458576,normal
P458576,oily
P428416,combination
P428416,dry
P428416,normal
P428416,oily
P461451,dry
P461451,combination
P461451,normal
P461451,oily
P468409,dry
P468409,combination
P468409,normal
P468409,oily
P9940,combination
P9940,dry
P9940,oily
P9940,normal
P482676,combination
P482676,normal
P482676,oily
P482676,dry
P122762,combination
P122762,normal
P122762,oily
P122762,dry
P459141,dry
P459141,combination
P459141,normal
P459141,oily
P480301,dry
P480301,combination
P480301,normal
P480301,oily
P447782,combination
P447782,normal
P447782,dry
P447782,oily
P454935,combination
P454935,normal
P454935,dry
P454935,oily
P471029,combination
P471029,normal
P471029,dry
P471029,oily
P122661,combination
P122661,dry
P122661,normal
P122661,oily
P447781,combination
P447781,dry
P447781,normal
P447781,oily
P464233,combination
P464233,dry
P464233,normal
P464233,oily
P440934,dry
P440934,normal
P440934,combination
P440934,oily
P429516,combination
P429516,oily
P429516,normal
P429516,dry
P471065,combination
P471065,dry
P471065,normal
P471065,oily
P4010,dry
P4010,combination
P4010,oily
P4010,normal
P456126,dry
P456126,normal
P456126,combination
P456126,oily
P455369,oily
P455369,combination
P455369,normal
P455369,dry
P467249,combination
P467249,oily
P467249,dry
P467249,normal
P281835,combination
P281835,oily
P281835,dry
P281835,normal
P394397,combination
P394397,dry
P394397,normal
P394397,oily
P481739,combination
P481739,oily
P481739,dry
P481739,normal
P454396,combination
P454396,dry
P454396,normal
P454396,oily
P428100,dry
P428100,oily
P428100,combination
P428100,normal
P454084,dry
P454084,combination
P454084,normal
P454084,oily
P427412,combination
P427412,oily
P427412,dry
P427412,normal
P475543,combination
P475543,oily
P475543,normal
P475543,dry
P468408,dry
P468408,combination
P468408,normal
P468408,oily
P467615,dry
P467615,combination
P467615,normal
P467615,oily
P460578,combination
P460578,dry
P460578,normal
P460578,oily
P471788,dry
P471788,combination
P471788,oily
P471788,normal
P501254,oily
P501254,dry
P501254,combination
P501254,normal
P387261,combination
P387261,normal
P387261,dry
P387261,oily
P469490,oily
P469490,combination
P469490,dry
P469490,normal
P505031,combination
P505031,normal
P505031,dry
P505031,oily
P423136,combination
P423136,dry
P423136,oily
P423136,normal
P432241,combination
P432241,dry
P432241,normal
P432241,oily
P443700,combination
P443700,dry
P443700,oily
P443700,normal
P466122,combination
P466122,dry
P466122,normal
P466122,oily
P416561,oily
P416561,combination
P416561,normal
P416561,dry
P470024,combination
P470024,dry
P470024,oily
P470024,normal
P188306,combination
P188306,oily
P188306,dry
P188306,normal
P446423,combination
P446423,oily
P446423,dry
P446423,normal
P427418,combination
P427418,dry
P427418,oily
P427418,normal
P472981,combination
P472981,oily
P472981,normal
P472981,dry
P232906,combination
P232906,oily
P232906,dry
P232906,normal
P505023,dry
P505023,combination
P505023,oily
P505023,normal
P471226,dry
P471226,combination
P471226,normal
P471226,oily
P482693,combination
P482693,dry
P482693,normal
P482693,oily
P379710,dry
P379710,combination
P379710,normal
P379710,oily
P457517,combination
P457517,dry
P457517,oily
P457517,normal
P444057,combination
P444057,normal
P444057,dry
P444057,oily
P467945,oily
P467945,combination
P467945,normal
P467945,dry
P458900,dry
P458900,combination
P458900,oily
P458900,normal
P466117,dry
P466117,combination
P466117,normal
P466117,oily
P453824,dry
P453824,combination
P453824,normal
P453824,oily
P505009,dry
P505009,combination
P505009,normal
P505009,oily
P413326,combination
P413326,oily
P413326,normal
P413326,dry
P455368,combination
P455368,dry
P455368,normal
P455368,oily
P381020,combination
P381020,dry
P381020,normal
P381020,oily
P466673,oily
P466673,combination
P466673,normal
P466673,dry
P455366,combination
P455366,oily
P455366,dry
P455366,normal
P470506,normal
P470506,combination
P470506,dry
P470506,oily
P443349,normal
P443349,combination
P443349,dry
P443349,oily
P461213,combination
P461213,oily
P461213,dry
P461213,normal
P454806,dry
P454806,oily
P454806,normal
P454806,combination
P448852,combination
P448852,dry
P448852,normal
P448852,oily
P416562,combination
P416562,normal
P416562,dry
P416562,oily
P420699,dry
P420699,combination
P420699,normal
P420699,oily
P432045,normal
P432045,dry
P432045,combination
P432045,oily
P456410,combination
P456410,normal
P456410,dry
P456410,oily
P466153,dry
P466153,combination
P466153,normal
P466153,oily
P439928,combination
P439928,normal
P439928,dry
P439928,oily
P479125,dry
P479125,combination
P479125,normal
P479125,oily
P448185,oily
P448185,combination
P448185,dry
P448185,normal
P471043,normal
P471043,combination
P471043,dry
P471043,oily
P416560,combination
P416560,dry
P416560,normal
P416560,oily
P448530,dry
P448530,normal
P448530,combination
P448530,oily
P467110,combination
P467110,dry
P467110,normal
P467110,oily
P34402,combination
P34402,normal
P34402,oily
P34402,dry
P500245,combination
P500245,dry
P500245,normal
P500245,oily
P427638,dry
P427638,combination
P427638,oily
P427638,normal
P466134,combination
P466134,dry
P466134,normal
P466134,oily
P460747,combination
P460747,dry
P460747,oily
P460747,normal
P477830,combination
P477830,dry
P477830,oily
P477830,normal
P283106,combination
P283106,normal
P283106,dry
P283106,oily
P461165,combination
P461165,normal
P461165,dry
P461165,oily
P3550,combination
P3550,dry
P3550,normal
P3550,oily
P474078,combination
P474078,dry
P474078,normal
P474078,oily
P503726,combination
P503726,normal
P503726,oily
P503726,dry
P436094,dry
P436094,combination
P436094,normal
P436094,oily
P415667,combination
P415667,dry
P415667,oily
P415667,normal
P396623,oily
P396623,normal
P396623,combination
P396623,dry
P232910,dry
P232910,combination
P232910,normal
P232910,oily
P456417,dry
P456417,combination
P456417,oily
P456417,normal
P455934,normal
P455934,combination
P455934,oily
P455934,dry
P503634,combination
P503634,dry
P503634,oily
P503634,normal
P454019,oily
P454019,combination
P454019,dry
P454019,normal
P477157,oily
P477157,combination
P477157,normal
P477157,dry
P386754,combination
P386754,dry
P386754,oily
P386754,normal
P443370,combination
P443370,normal
P443370,dry
P443370,oily
P501029,normal
P501029,combination
P501029,dry
P501029,oily
P443843,combination
P443843,dry
P443843,oily
P443843,normal
P232907,combination
P232907,oily
P232907,normal
P232907,dry
P480162,dry
P480162,combination
P480162,normal
P480162,oily
P460855,normal
P460855,dry
P460855,combination
P460855,oily
P384778,oily
P384778,normal
P384778,combination
P384778,dry
P471003,combination
P471003,dry
P471003,normal
P471003,oily
P501005,dry
P501005,combination
P501005,oily
P501005,normal
P456399,combination
P456399,dry
P456399,oily
P456399,normal
P306941,combination
P306941,normal
P306941,dry
P306941,oily
P483679,combination
P483679,normal
P483679,dry
P483679,oily
P467126,normal
P467126,dry
P467126,combination
P467126,oily
P479971,combination
P479971,normal
P479971,dry
P479971,oily
P405584,dry
P405584,combination
P405584,oily
P405584,normal
P453823,normal
P453823,dry
P453823,combination
P453823,oily
P474840,dry
P474840,combination
P474840,oily
P474840,normal
P474832,combination
P474832,dry
P474832,oily
P474832,normal
P457864,dry
P457864,oily
P457864,combination
P457864,normal
P461439,normal
P461439,dry
P461439,combination
P461439,oily
P421432,dry
P421432,combination
P421432,oily
P421432,normal
P309306,combination
P309306,dry
P309306,normal
P309306,oily
P475630,oily
P475630,combination
P475630,normal
P475630,dry
P480177,combination
P480177,oily
P480177,dry
P480177,normal
P443846,normal
P443846,combination
P443846,oily
P443846,dry
P442857,normal
P442857,combination
P442857,oily
P442857,dry
P500613,combination
P500613,normal
P500613,dry
P500613,oily
P466154,dry
P466154,combination
P466154,normal
P466154,oily
P482298,normal
P482298,combination
P482298,dry
P482298,oily
P503879,combination
P503879,dry
P503879,oily
P503879,normal
P442839,combination
P442839,oily
P442839,normal
P442839,dry
P432242,normal
P432242,combination
P432242,oily
P432242,dry
P251529,combination
P251529,oily
P251529,dry
P251529,normal
P461949,combination
P461949,oily
P461949,normal
P461949,dry
P457008,normal
P457008,oily
P457008,dry
P457008,combination
P393076,dry
P393076,oily
P393076,combination
P393076,normal
P479354,dry
P479354,combination
P479354,normal
P479354,oily
P481972,combination
P481972,normal
P481972,dry
P481972,oily
P500240,combination
P500240,dry
P500240,oily
P500240,normal
P442741,normal
P442741,combination
P442741,dry
P442741,oily
P442564,dry
P442564,normal
P442564,combination
P442564,oily
P469482,oily
P469482,dry
P469482,combination
P469482,normal
P455241,combination
P455241,dry
P455241,oily
P455241,normal
P504986,combination
P504986,normal
P504986,dry
P504986,oily
P399932,dry
P399932,combination
P399932,oily
P399932,normal
P448184,oily
P448184,combination
P448184,normal
P448184,dry
P467124,combination
P467124,dry
P467124,normal
P467124,oily
P384821,dry
P384821,combination
P384821,normal
P384821,oily
P442742,dry
P442742,normal
P442742,combination
P442742,oily
P463144,oily
P463144,dry
P463144,combination
P463144,normal
P446934,oily
P446934,combination
P446934,normal
P446934,dry
P445832,combination
P445832,oily
P445832,normal
P445832,dry
P501165,combination
P501165,normal
P501165,oily
P501165,dry
P392608,combination
P392608,oily
P392608,normal
P392608,dry
P420224,combination
P420224,dry
P420224,oily
P420224,normal
P504125,combination
P504125,oily
P504125,normal
P504125,dry
P468821,combination
P468821,dry
P468821,normal
P468821,oily
P500307,dry
P500307,normal
P500307,oily
P500307,combination
P382204,oily
P382204,combination
P382204,dry
P382204,normal
P436387,combination
P436387,dry
P436387,oily
P436387,normal
P447603,dry
P447603,combination
P447603,oily
P447603,normal
P446641,dry
P446641,combination
P446641,normal
P446641,oily
P414293,combination
P414293,dry
P414293,normal
P414293,oily
P438619,dry
P438619,normal
P438619,combination
P438619,oily
P474304,dry
P474304,combination
P474304,normal
P474304,oily
P442003,combination
P442003,normal
P442003,oily
P442003,dry
P453227,dry
P453227,normal
P453227,combination
P453227,oily
P463353,normal
P463353,combination
P463353,oily
P463353,dry
P482551,combination
P482551,dry
P482551,oily
P482551,normal
P459133,dry
P459133,normal
P459133,combination
P459133,oily
P483076,combination
P483076,dry
P483076,oily
P483076,normal
P422002,normal
P422002,combination
P422002,dry
P422002,oily
P434546,dry
P434546,combination
P434546,normal
P434546,oily
P474060,normal
P474060,combination
P474060,dry
P474060,oily
P460723,oily
P460723,combination
P460723,normal
P460723,dry
P94812,combination
P94812,dry
P94812,normal
P94812,oily
P479304,combination
P479304,oily
P479304,dry
P479304,normal
P464238,normal
P464238,combination
P464238,oily
P464238,dry
P443841,combination
P443841,normal
P443841,oily
P443841,dry
P440075,combination
P440075,dry
P440075,normal
P440075,oily
P500857,combination
P500857,dry
P500857,oily
P500857,normal
P407450,oily
P407450,normal
P407450,combination
P407450,dry
P472472,dry
P472472,oily
P472472,normal
P472472,combination
P459127,combination
P459127,oily
P459127,dry
P459127,normal
P7365,normal
P7365,combination
P7365,oily
P7365,dry
P450614,normal
P450614,combination
P450614,oily
P450614,dry
P476843,normal
P476843,oily
P476843,dry
P476843,combination
P456414,combination
P456414,normal
P456414,dry
P456414,oily
P311143,combination
P311143,oily
P311143,dry
P311143,normal
P442743,combination
P442743,normal
P442743,dry
P442743,oily
P391802,combination
P391802,normal
P391802,dry
P391802,oily
P501187,combination
P501187,dry
P501187,oily
P501187,normal
P415620,dry
P415620,combination
P415620,normal
P415620,oily
P432049,normal
P432049,dry
P432049,oily
P432049,combination
P454086,combination
P454086,dry
P454086,oily
P454086,normal
P384537,combination
P384537,dry
P384537,normal
P384537,oily
P472453,combination
P472453,normal
P472453,dry
P472453,oily
P481830,normal
P481830,dry
P481830,combination
P481830,oily
P442754,normal
P442754,combination
P442754,dry
P442754,oily
P429953,dry
P429953,normal
P429953,combination
P429953,oily
P471101,oily
P471101,dry
P471101,combination
P471101,normal
P297531,combination
P297531,normal
P297531,dry
P297531,oily
P173619,combination
P173619,oily
P173619,normal
P173619,dry
P503999,combination
P503999,dry
P503999,oily
P503999,normal
P454799,normal
P454799,dry
P454799,oily
P454799,combination
P501188,combination
P501188,dry
P501188,oily
P501188,normal
P440504,combination
P440504,normal
P440504,dry
P440504,oily
P470509,combination
P470509,normal
P470509,dry
P470509,oily
P433627,combination
P433627,dry
P433627,normal
P433627,oily
P461177,combination
P461177,dry
P461177,normal
P461177,oily
P428668,normal
P428668,combination
P428668,oily
P428668,dry
P426080,combination
P426080,dry
P426080,normal
P426080,oily
P501170,oily
P501170,combination
P501170,dry
P501170,normal
P477985,dry
P477985,normal
P477985,oily
P477985,combination
P394124,dry
P394124,combination
P394124,normal
P394124,oily
P467248,combination
P467248,dry
P467248,normal
P467248,oily
P482074,dry
P482074,oily
P482074,combination
P482074,normal
P482741,oily
P482741,combination
P482741,dry
P482741,normal
P479645,combination
P479645,dry
P479645,normal
P479645,oily
P501171,combination
P501171,dry
P501171,oily
P501171,normal
P481169,combination
P481169,normal
P481169,dry
P481169,oily
P391799,oily
P391799,combination
P391799,dry
P391799,normal
P466661,combination
P466661,normal
P466661,oily
P466661,dry
P457521,combination
P457521,dry
P457521,normal
P457521,oily
P467137,dry
P467137,combination
P467137,oily
P467137,normal
P414737,normal
P414737,combination
P414737,oily
P414737,dry
P502966,combination
P502966,normal
P502966,oily
P502966,dry
P196542,dry
P196542,combination
P196542,normal
P196542,oily
P437981,dry
P437981,combination
P437981,normal
P437981,oily
P416564,combination
P416564,normal
P416564,dry
P416564,oily
P457512,normal
P457512,dry
P457512,combination
P457512,oily
P271682,oily
P271682,dry
P271682,combination
P271682,normal
P505024,combination
P505024,normal
P505024,dry
P505024,oily
P443359,dry
P443359,combination
P443359,normal
P443359,oily
P429250,combination
P429250,dry
P429250,normal
P429250,oily
P479330,combination
P479330,normal
P479330,oily
P479330,dry
P424988,combination
P424988,oily
P424988,dry
P424988,normal
P505054,combination
P505054,oily
P505054,normal
P505054,dry
P500744,normal
P500744,oily
P500744,combination
P500744,dry
P454085,oily
P454085,combination
P454085,dry
P454085,normal
P438620,dry
P438620,oily
P438620,combination
P438620,normal
P482540,combination
P482540,oily
P482540,dry
P482540,normal
P467123,normal
P467123,combination
P467123,oily
P467123,dry
P479706,dry
P479706,oily
P479706,combination
P479706,normal
P470243,combination
P470243,dry
P470243,oily
P470243,normal
P455237,dry
P455237,normal
P455237,combination
P455237,oily
P502761,oily
P502761,combination
P502761,normal
P502761,dry
P471111,dry
P471111,normal
P471111,combination
P471111,oily
P505020,combination
P505020,normal
P505020,oily
P505020,dry
P377577,combination
P377577,dry
P377577,normal
P377577,oily
P442843,dry
P442843,oily
P442843,combination
P442843,normal
P479362,combination
P479362,dry
P479362,normal
P479362,oily
P474939,dry
P474939,combination
P474939,oily
P474939,normal
P196524,combination
P196524,normal
P196524,dry
P196524,oily
P468684,oily
P468684,normal
P468684,combination
P468684,dry
P474079,combination
P474079,oily
P474079,dry
P474079,normal
P504071,combination
P504071,dry
P504071,normal
P504071,oily
P501176,dry
P501176,oily
P501176,combination
P501176,normal
P442589,combination
P442589,oily
P442589,normal
P442589,dry
P470057,combination
P470057,dry
P470057,oily
P470057,normal
P503668,combination
P503668,normal
P503668,oily
P503668,dry
P482321,combination
P482321,dry
P482321,oily
P482321,normal
P500288,combination
P500288,dry
P500288,oily
P500288,normal
P442535,combination
P442535,dry
P442535,oily
P442535,normal
P481162,combination
P481162,normal
P481162,oily
P481162,dry
P500993,combination
P500993,dry
